transaction_id,timestamp,user_id,amount,city,transaction_type,operator,status
TXN1770849049224_2671,2026-02-08 17:30:49,user_768888904,14206.0,Ziguinchor,withdrawal,Wave,completed
TXN1770849049087_4046,2026-02-08 17:30:49,user_759176265,54509.0,Kaolack,transfer,Wave,completed
TXN1770849049075_5067,2026-02-08 17:30:49,user_782894922,2801.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049107_6636,2026-02-08 17:30:49,user_706107595,50000.0,Dakar,payment,Orange Money,completed
TXN1770849049010_1243,2026-02-08 17:30:49,user_773211291,93998.0,Thiès,transfer,Orange Money,completed
TXN1770849049114_2400,2026-02-08 17:30:49,user_773864080,11631.0,Thiès,payment,Free Money,completed
TXN1770849049058_1681,2026-02-08 17:30:49,user_787782771,500000.0,Thiès,deposit,Wizall,completed
TXN1770849049154_3869,2026-02-08 17:30:49,user_785246633,33697.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049136_9457,2026-02-08 17:30:49,user_704649288,149900.0,Saint-Louis,deposit,Free Money,completed
TXN1770849049127_5059,2026-02-08 17:30:49,user_784755506,21796.0,Dakar,payment,Wizall,completed
TXN1770849049230_1903,2026-02-08 17:30:49,user_704961440,343974.0,Kaolack,deposit,Wizall,completed
TXN1770849049066_2364,2026-02-08 17:30:49,user_755669108,4339.0,Dakar,transfer,Wizall,completed
TXN1770849049230_5079,2026-02-08 17:30:49,user_759682722,130805.0,Kaolack,withdrawal,Free Money,completed
TXN1770849049019_4304,2026-02-08 17:30:49,user_769776935,95790.0,Ziguinchor,withdrawal,Wave,completed
TXN1770849049235_2918,2026-02-08 17:30:49,user_756478848,33633.0,Thiès,payment,Orange Money,completed
TXN1770849049071_2501,2026-02-08 17:30:49,user_778405556,10021.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049017_9780,2026-02-08 17:30:49,user_703025626,25187.0,Kaolack,payment,Free Money,completed
TXN1770849049049_1606,2026-02-08 17:30:49,user_778825556,52977.0,Dakar,withdrawal,Wizall,completed
TXN1770849049009_5806,2026-02-08 17:30:49,user_761941524,39662.0,Dakar,withdrawal,Orange Money,completed
TXN1770849049171_3436,2026-02-08 17:30:49,user_751642597,36939.0,Dakar,payment,Orange Money,completed
TXN1770849049054_4226,2026-02-08 17:30:49,user_753006411,7555.0,Thiès,payment,Free Money,completed
TXN1770849049042_1942,2026-02-08 17:30:49,user_709191751,37964.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049201_3457,2026-02-08 17:30:49,user_755309980,180906.0,Dakar,withdrawal,Free Money,completed
TXN1770849049217_2294,2026-02-08 17:30:49,user_772932733,193866.0,Dakar,withdrawal,Free Money,completed
TXN1770849049100_4801,2026-02-08 17:30:49,user_788917129,20052.0,Ziguinchor,transfer,Free Money,completed
TXN1770849049122_3813,2026-02-08 17:30:49,user_751874604,100000.0,Kaolack,transfer,Wizall,completed
TXN1770849049194_8327,2026-02-08 17:30:49,user_759515685,14945.0,Kaolack,payment,Orange Money,completed
TXN1770849049208_9803,2026-02-08 17:30:49,user_775934282,7236.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049213_8809,2026-02-08 17:30:49,user_784431234,21038.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049204_7516,2026-02-08 17:30:49,user_769302637,50142.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049214_7646,2026-02-08 17:30:49,user_778150925,16598.0,Ziguinchor,withdrawal,Free Money,completed
TXN1770849049033_8233,2026-02-08 17:30:49,user_701684371,96545.0,Kaolack,deposit,Orange Money,completed
TXN1770849049198_6896,2026-02-08 17:30:49,user_768538411,48010.0,Kaolack,payment,Wizall,completed
TXN1770849049118_6990,2026-02-08 17:30:49,user_702506164,45161.0,Dakar,withdrawal,Orange Money,completed
TXN1770849049218_3878,2026-02-08 17:30:49,user_782770178,31721.0,Kaolack,transfer,Wizall,completed
TXN1770849049215_5546,2026-02-08 17:30:49,user_751199105,200000.0,Saint-Louis,withdrawal,Wizall,completed
TXN1770849049034_5273,2026-02-08 17:30:49,user_777019442,62007.0,Thiès,withdrawal,Orange Money,completed
TXN1770849049206_9432,2026-02-08 17:30:49,user_775633024,19364.0,Dakar,transfer,Orange Money,completed
TXN1770849049113_1782,2026-02-08 18:30:49,user_768710832,100000.0,Dakar,transfer,Orange Money,completed
TXN1770849049144_8540,2026-02-08 18:30:49,user_762929175,42325.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049043_2939,2026-02-08 18:30:49,user_756598972,100000.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049131_7795,2026-02-08 18:30:49,user_765798227,19037.0,Thiès,payment,Free Money,completed
TXN1770849049143_3574,2026-02-08 18:30:49,user_778848188,70082.0,Dakar,withdrawal,Free Money,completed
TXN1770849049155_3785,2026-02-08 18:30:49,user_781340321,11586.0,Ziguinchor,transfer,Wave,completed
TXN1770849049174_4713,2026-02-08 18:30:49,user_772013269,39589.0,Kaolack,payment,Wizall,completed
TXN1770849049031_6104,2026-02-08 18:30:49,user_706841992,94258.0,Thiès,transfer,Orange Money,completed
TXN1770849049224_3562,2026-02-08 18:30:49,user_761828492,57042.0,Saint-Louis,deposit,Wizall,completed
TXN1770849049069_4328,2026-02-08 18:30:49,user_779728456,7667.0,Dakar,payment,Wave,completed
TXN1770849049044_6723,2026-02-08 18:30:49,user_771999542,85819.0,Kaolack,transfer,Wave,completed
TXN1770849049089_4402,2026-02-08 18:30:49,user_752008134,38881.0,Dakar,payment,Wave,completed
TXN1770849049186_9305,2026-02-08 18:30:49,user_754767003,35669.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049186_7217,2026-02-08 18:30:49,user_778797904,148025.0,Ziguinchor,deposit,Wizall,completed
TXN1770849049209_5155,2026-02-08 18:30:49,user_788425424,16460.0,Kaolack,transfer,Wave,completed
TXN1770849049080_7450,2026-02-08 18:30:49,user_759592367,19764.0,Thiès,transfer,Orange Money,completed
TXN1770849049110_6011,2026-02-08 18:30:49,user_758191536,84549.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049132_9126,2026-02-08 18:30:49,user_778905166,45644.0,Thiès,withdrawal,Wizall,completed
TXN1770849049093_9574,2026-02-08 18:30:49,user_707515624,24130.0,Thiès,payment,Wizall,completed
TXN1770849049121_6368,2026-02-08 18:30:49,user_775965563,119539.0,Kaolack,deposit,Orange Money,completed
TXN1770849049112_7672,2026-02-08 18:30:49,user_771796123,62469.0,Ziguinchor,withdrawal,Orange Money,completed
TXN1770849049130_7474,2026-02-08 18:30:49,user_708900241,13960.0,Kaolack,transfer,Wave,completed
TXN1770849049215_1403,2026-02-08 18:30:49,user_788393069,200000.0,Kaolack,withdrawal,Wave,completed
TXN1770849049022_6914,2026-02-08 18:30:49,user_765358202,10333.0,Dakar,payment,Wizall,completed
TXN1770849049161_5538,2026-02-08 18:30:49,user_767918255,111264.0,Saint-Louis,deposit,Wizall,completed
TXN1770849049205_1030,2026-02-08 18:30:49,user_779054553,44783.0,Dakar,payment,Wave,completed
TXN1770849049034_4365,2026-02-08 18:30:49,user_782980707,51580.0,Dakar,transfer,Orange Money,completed
TXN1770849049225_2491,2026-02-08 18:30:49,user_785849836,40305.0,Dakar,transfer,Orange Money,completed
TXN1770849049041_2457,2026-02-08 18:30:49,user_776525702,28839.0,Dakar,transfer,Wizall,completed
TXN1770849049214_7891,2026-02-08 18:30:49,user_766119760,16246.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049169_4220,2026-02-08 18:30:49,user_755789406,10453.0,Saint-Louis,transfer,Wave,completed
TXN1770849049055_8549,2026-02-08 18:30:49,user_704819874,43807.0,Thiès,payment,Free Money,completed
TXN1770849049100_7479,2026-02-08 18:30:49,user_706101036,8451.0,Saint-Louis,payment,Orange Money,completed
TXN1770849049187_7468,2026-02-08 18:30:49,user_768033901,56523.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049133_5904,2026-02-08 18:30:49,user_781186116,54395.0,Thiès,transfer,Wave,completed
TXN1770849049208_2582,2026-02-08 18:30:49,user_784128969,11180.0,Kaolack,payment,Wave,completed
TXN1770849049042_6426,2026-02-08 18:30:49,user_753186206,22923.0,Dakar,transfer,Orange Money,completed
TXN1770849049171_7978,2026-02-08 18:30:49,user_764690369,32488.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049171_7024,2026-02-08 18:30:49,user_755763863,17757.0,Saint-Louis,payment,Wave,completed
TXN1770849049153_7149,2026-02-08 18:30:49,user_754754552,57694.0,Saint-Louis,withdrawal,Free Money,completed
TXN1770849049021_3578,2026-02-08 18:30:49,user_784135756,13323.0,Saint-Louis,transfer,Wave,completed
TXN1770849049022_6331,2026-02-08 18:30:49,user_702690268,44141.0,Dakar,transfer,Wave,completed
TXN1770849049190_7064,2026-02-08 18:30:49,user_785289503,13005.0,Dakar,payment,Orange Money,completed
TXN1770849049083_1351,2026-02-08 18:30:49,user_783743909,6966.0,Thiès,withdrawal,Wizall,completed
TXN1770849049190_7411,2026-02-08 18:30:49,user_775496126,20973.0,Ziguinchor,transfer,Wave,completed
TXN1770849049202_8243,2026-02-08 18:30:49,user_768203250,9953.0,Kaolack,payment,Wizall,completed
TXN1770849049222_2770,2026-02-08 18:30:49,user_767565546,20707.0,Dakar,transfer,Free Money,completed
TXN1770849049193_3256,2026-02-08 18:30:49,user_778595571,41276.0,Thiès,payment,Wizall,completed
TXN1770849049006_7543,2026-02-08 18:30:49,user_758187926,7508.0,Ziguinchor,payment,Free Money,completed
TXN1770849049083_7329,2026-02-08 18:30:49,user_761839639,12371.0,Dakar,transfer,Wave,completed
TXN1770849049188_3967,2026-02-08 18:30:49,user_754554562,41281.0,Saint-Louis,payment,Free Money,completed
TXN1770849049222_9377,2026-02-08 18:30:49,user_761349302,13549.0,Saint-Louis,payment,Orange Money,completed
TXN1770849049211_2680,2026-02-08 18:30:49,user_767847437,37474.0,Thiès,payment,Wave,completed
TXN1770849049009_9837,2026-02-08 19:30:49,user_783217273,89148.0,Kaolack,transfer,Wave,completed
TXN1770849049118_3062,2026-02-08 19:30:49,user_703322319,64824.0,Thiès,transfer,Wizall,completed
TXN1770849049096_5328,2026-02-08 19:30:49,user_777297767,15843.0,Kaolack,transfer,Free Money,completed
TXN1770849049221_6701,2026-02-08 19:30:49,user_752356903,43198.0,Dakar,transfer,Wizall,completed
TXN1770849049096_9257,2026-02-08 19:30:49,user_777139999,11729.0,Thiès,payment,Free Money,completed
TXN1770849049224_7523,2026-02-08 19:30:49,user_706962085,5673.0,Saint-Louis,payment,Wizall,completed
TXN1770849049086_4773,2026-02-08 19:30:49,user_768912402,26873.0,Kaolack,payment,Free Money,completed
TXN1770849049054_3768,2026-02-08 19:30:49,user_762875419,85393.0,Dakar,transfer,Wave,completed
TXN1770849049023_6044,2026-02-08 19:30:49,user_778413185,21498.0,Kaolack,transfer,Wave,completed
TXN1770849049213_5240,2026-02-08 19:30:49,user_781455087,115707.0,Saint-Louis,withdrawal,Orange Money,completed
TXN1770849049195_8447,2026-02-08 19:30:49,user_767213684,35030.0,Kaolack,payment,Wizall,completed
TXN1770849049067_4345,2026-02-08 19:30:49,user_772977634,73922.0,Ziguinchor,transfer,Wave,completed
TXN1770849049210_9778,2026-02-08 19:30:49,user_787021888,58156.0,Thiès,withdrawal,Free Money,completed
TXN1770849049078_3069,2026-02-08 19:30:49,user_773374579,5533.0,Kaolack,transfer,Wave,completed
TXN1770849049032_3100,2026-02-08 19:30:49,user_771756962,50000.0,Saint-Louis,payment,Orange Money,completed
TXN1770849049112_9814,2026-02-08 19:30:49,user_789845421,38289.0,Dakar,transfer,Free Money,completed
TXN1770849049054_5250,2026-02-08 19:30:49,user_781202445,25117.0,Ziguinchor,payment,Free Money,completed
TXN1770849049157_8296,2026-02-08 19:30:49,user_765628150,3697.0,Kaolack,payment,Wizall,completed
TXN1770849049117_5875,2026-02-08 19:30:49,user_707054097,139002.0,Dakar,deposit,Orange Money,completed
TXN1770849049056_9847,2026-02-08 19:30:49,user_786416968,11384.0,Kaolack,payment,Free Money,completed
TXN1770849049218_4379,2026-02-08 19:30:49,user_704986535,500000.0,Saint-Louis,deposit,Orange Money,completed
TXN1770849049090_6384,2026-02-08 19:30:49,user_709789306,50000.0,Dakar,payment,Free Money,completed
TXN1770849049065_1554,2026-02-08 19:30:49,user_788939453,176715.0,Ziguinchor,withdrawal,Free Money,completed
TXN1770849049162_5545,2026-02-08 19:30:49,user_775904590,274685.0,Saint-Louis,deposit,Orange Money,completed
TXN1770849049105_7935,2026-02-08 19:30:49,user_787839536,105412.0,Dakar,withdrawal,Wizall,completed
TXN1770849049060_3769,2026-02-08 19:30:49,user_778008491,6755.0,Ziguinchor,payment,Wizall,completed
TXN1770849049150_2796,2026-02-08 19:30:49,user_789483686,24456.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049228_1645,2026-02-08 19:30:49,user_769076940,117670.0,Saint-Louis,deposit,Orange Money,completed
TXN1770849049233_7770,2026-02-08 19:30:49,user_752470216,130778.0,Dakar,withdrawal,Orange Money,completed
TXN1770849049191_4037,2026-02-08 19:30:49,user_764481990,29461.0,Dakar,transfer,Free Money,completed
TXN1770849049166_4166,2026-02-08 19:30:49,user_763812022,20775.0,Dakar,transfer,Wave,completed
TXN1770849049150_5363,2026-02-08 19:30:49,user_765629471,100000.0,Kaolack,transfer,Orange Money,completed
TXN1770849049166_6107,2026-02-08 19:30:49,user_769401209,50000.0,Dakar,payment,Wave,completed
TXN1770849049150_4194,2026-02-08 19:30:49,user_784643160,156482.0,Thiès,withdrawal,Wizall,completed
TXN1770849049089_1112,2026-02-08 19:30:49,user_764969452,16385.0,Ziguinchor,payment,Orange Money,completed
TXN1770849049083_8475,2026-02-08 19:30:49,user_778176895,97404.0,Kaolack,transfer,Orange Money,completed
TXN1770849049057_5284,2026-02-08 19:30:49,user_757494523,59852.0,Thiès,deposit,Wizall,completed
TXN1770849049105_5045,2026-02-08 19:30:49,user_757201152,57668.0,Kaolack,transfer,Wave,completed
TXN1770849049165_4700,2026-02-08 19:30:49,user_787999383,25850.0,Thiès,transfer,Free Money,completed
TXN1770849049137_1625,2026-02-08 19:30:49,user_701725073,77732.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049224_6541,2026-02-08 19:30:49,user_784517319,37013.0,Thiès,transfer,Orange Money,completed
TXN1770849049188_2368,2026-02-08 19:30:49,user_774310076,59285.0,Dakar,transfer,Wave,completed
TXN1770849049049_5959,2026-02-08 19:30:49,user_788441397,47375.0,Kaolack,withdrawal,Free Money,completed
TXN1770849049079_1070,2026-02-08 19:30:49,user_759201256,11887.0,Ziguinchor,payment,Orange Money,completed
TXN1770849049064_5409,2026-02-08 19:30:49,user_764834547,83976.0,Kaolack,transfer,Free Money,completed
TXN1770849049127_9420,2026-02-08 19:30:49,user_776039246,38767.0,Dakar,transfer,Wizall,completed
TXN1770849049021_3435,2026-02-08 19:30:49,user_758920589,26188.0,Ziguinchor,payment,Free Money,completed
TXN1770849049188_4066,2026-02-08 19:30:49,user_757359278,24613.0,Kaolack,withdrawal,Wave,completed
TXN1770849049044_8222,2026-02-08 19:30:49,user_703163996,17357.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049044_1648,2026-02-08 19:30:49,user_759191626,47832.0,Thiès,withdrawal,Orange Money,completed
TXN1770849049012_5333,2026-02-08 19:30:49,user_703247055,69428.0,Dakar,transfer,Orange Money,completed
TXN1770849049045_7066,2026-02-08 19:30:49,user_781241105,18290.0,Saint-Louis,transfer,Wave,completed
TXN1770849049222_7662,2026-02-08 19:30:49,user_771062560,42082.0,Kaolack,transfer,Orange Money,completed
TXN1770849049100_3855,2026-02-08 19:30:49,user_784822267,52637.0,Thiès,transfer,Orange Money,completed
TXN1770849049106_8392,2026-02-08 19:30:49,user_785354733,35444.0,Kaolack,transfer,Wizall,completed
TXN1770849049156_3765,2026-02-08 19:30:49,user_775145060,11777.0,Saint-Louis,payment,Wave,completed
TXN1770849049094_9483,2026-02-08 20:30:49,user_705173662,200000.0,Ziguinchor,withdrawal,Wizall,completed
TXN1770849049231_7633,2026-02-08 20:30:49,user_709284783,11826.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049169_3165,2026-02-08 20:30:49,user_706431946,17409.0,Ziguinchor,payment,Free Money,completed
TXN1770849049169_6897,2026-02-08 20:30:49,user_772435321,65458.0,Thiès,transfer,Free Money,completed
TXN1770849049205_6023,2026-02-08 20:30:49,user_786532306,43066.0,Dakar,withdrawal,Free Money,completed
TXN1770849049206_6853,2026-02-08 20:30:49,user_776234254,100000.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049111_9252,2026-02-08 20:30:49,user_775931593,50000.0,Ziguinchor,payment,Wave,completed
TXN1770849049228_6350,2026-02-08 20:30:49,user_761935372,16173.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049136_1547,2026-02-08 20:30:49,user_772476312,55321.0,Dakar,transfer,Free Money,completed
TXN1770849049040_5072,2026-02-08 20:30:49,user_755688687,48339.0,Ziguinchor,withdrawal,Orange Money,completed
TXN1770849049231_8879,2026-02-08 20:30:49,user_779445234,100000.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049046_4131,2026-02-08 20:30:49,user_782476675,177160.0,Kaolack,withdrawal,Wave,completed
TXN1770849049161_8280,2026-02-08 20:30:49,user_758635347,63465.0,Ziguinchor,withdrawal,Free Money,completed
TXN1770849049204_8442,2026-02-08 20:30:49,user_703998851,17960.0,Kaolack,transfer,Free Money,completed
TXN1770849049055_9812,2026-02-08 20:30:49,user_765631287,22395.0,Dakar,transfer,Orange Money,completed
TXN1770849049139_5757,2026-02-08 20:30:49,user_704304572,4852.0,Ziguinchor,transfer,Wave,completed
TXN1770849049081_2300,2026-02-08 20:30:49,user_783017414,38813.0,Saint-Louis,transfer,Wave,completed
TXN1770849049035_2279,2026-02-08 20:30:49,user_788485391,100000.0,Thiès,transfer,Wizall,completed
TXN1770849049059_6270,2026-02-08 20:30:49,user_753850704,120917.0,Ziguinchor,withdrawal,Orange Money,completed
TXN1770849049027_2022,2026-02-08 20:30:49,user_785935599,35524.0,Dakar,payment,Wizall,completed
TXN1770849049232_9923,2026-02-08 20:30:49,user_705125253,48620.0,Kaolack,transfer,Orange Money,completed
TXN1770849049168_5698,2026-02-08 20:30:49,user_771244405,78026.0,Dakar,transfer,Wave,completed
TXN1770849049080_5678,2026-02-08 20:30:49,user_786758906,32116.0,Thiès,payment,Orange Money,completed
TXN1770849049207_2928,2026-02-08 20:30:49,user_772844532,24511.0,Ziguinchor,transfer,Free Money,completed
TXN1770849049033_5068,2026-02-08 20:30:49,user_758566133,23581.0,Saint-Louis,payment,Wave,completed
TXN1770849049200_5122,2026-02-08 20:30:49,user_753597886,30540.0,Thiès,deposit,Wave,completed
TXN1770849049011_4178,2026-02-08 20:30:49,user_768868776,15669.0,Thiès,payment,Wave,completed
TXN1770849049090_2653,2026-02-08 20:30:49,user_773472292,18846.0,Saint-Louis,withdrawal,Wave,completed
TXN1770849049103_9398,2026-02-08 20:30:49,user_755772847,8186.0,Thiès,payment,Wizall,completed
TXN1770849049053_4852,2026-02-08 20:30:49,user_783989029,28905.0,Ziguinchor,transfer,Orange Money,completed
TXN1770849049067_4579,2026-02-08 20:30:49,user_784599278,40603.0,Kaolack,transfer,Wave,completed
TXN1770849049136_3947,2026-02-08 20:30:49,user_767242867,9692.0,Kaolack,transfer,Wizall,completed
TXN1770849049018_7249,2026-02-08 20:30:49,user_787224691,13464.0,Ziguinchor,payment,Wizall,completed
TXN1770849049136_4446,2026-02-08 20:30:49,user_766910559,4673.0,Ziguinchor,payment,Free Money,completed
TXN1770849049220_8544,2026-02-08 20:30:49,user_786805112,34382.0,Thiès,transfer,Wave,completed
TXN1770849049136_5637,2026-02-08 20:30:49,user_782052832,28125.0,Kaolack,transfer,Free Money,completed
TXN1770849049082_1811,2026-02-08 20:30:49,user_764454238,18483.0,Kaolack,transfer,Wave,completed
TXN1770849049172_5307,2026-02-08 20:30:49,user_708137914,42333.0,Dakar,transfer,Wave,completed
TXN1770849049053_9676,2026-02-08 20:30:49,user_774482131,13991.0,Kaolack,transfer,Free Money,completed
TXN1770849049016_3734,2026-02-08 20:30:49,user_779382064,125214.0,Ziguinchor,deposit,Free Money,completed
TXN1770849049016_8600,2026-02-08 20:30:49,user_755069884,355501.0,Ziguinchor,deposit,Free Money,completed
TXN1770849049210_5412,2026-02-08 20:30:49,user_764276121,37217.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049068_6269,2026-02-08 20:30:49,user_754822600,27677.0,Thiès,transfer,Free Money,completed
TXN1770849049205_2717,2026-02-08 20:30:49,user_751686830,30934.0,Ziguinchor,transfer,Wave,completed
TXN1770849049195_3724,2026-02-08 20:30:49,user_772800435,23859.0,Dakar,transfer,Wizall,completed
TXN1770849049237_3192,2026-02-08 20:30:49,user_762469862,120723.0,Saint-Louis,withdrawal,Wizall,completed
TXN1770849049132_7485,2026-02-08 20:30:49,user_773096077,37544.0,Kaolack,transfer,Wizall,completed
TXN1770849049136_2454,2026-02-08 20:30:49,user_778946517,18848.0,Saint-Louis,transfer,Wave,completed
TXN1770849049170_5950,2026-02-08 20:30:49,user_769575796,37996.0,Dakar,payment,Orange Money,completed
TXN1770849049229_6484,2026-02-08 20:30:49,user_772795450,10143.0,Kaolack,transfer,Wizall,completed
TXN1770849049215_5864,2026-02-08 20:30:49,user_752547571,10296.0,Dakar,transfer,Wizall,completed
TXN1770849049102_9357,2026-02-08 20:30:49,user_708993284,15452.0,Ziguinchor,transfer,Wave,completed
TXN1770849049075_4853,2026-02-08 20:30:49,user_772404057,139158.0,Dakar,withdrawal,Free Money,completed
TXN1770849049108_6927,2026-02-08 20:30:49,user_788908455,50000.0,Thiès,payment,Free Money,completed
TXN1770849049163_2716,2026-02-08 20:30:49,user_765403890,16397.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049205_4356,2026-02-08 20:30:49,user_772351435,4497.0,Kaolack,payment,Free Money,completed
TXN1770849049163_5682,2026-02-08 20:30:49,user_757947234,85024.0,Ziguinchor,withdrawal,Wave,completed
TXN1770849049087_3907,2026-02-08 21:30:49,user_784075804,310527.0,Saint-Louis,deposit,Wizall,completed
TXN1770849049130_3815,2026-02-08 21:30:49,user_766793395,13403.0,Thiès,transfer,Wizall,completed
TXN1770849049110_5847,2026-02-08 21:30:49,user_756993780,14748.0,Kaolack,payment,Wave,completed
TXN1770849049081_4458,2026-02-08 21:30:49,user_786662878,95873.0,Dakar,transfer,Wizall,completed
TXN1770849049083_1853,2026-02-08 21:30:49,user_785910256,9580.0,Thiès,transfer,Wave,completed
TXN1770849049235_2801,2026-02-08 21:30:49,user_778416190,31983.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049123_6429,2026-02-08 21:30:49,user_763725100,145890.0,Thiès,withdrawal,Orange Money,completed
TXN1770849049111_9123,2026-02-08 21:30:49,user_705445393,28275.0,Ziguinchor,withdrawal,Wizall,completed
TXN1770849049138_9832,2026-02-08 21:30:49,user_778534325,15990.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049121_6610,2026-02-08 21:30:49,user_757830962,45273.0,Thiès,transfer,Free Money,completed
TXN1770849049187_2733,2026-02-08 21:30:49,user_784634210,12157.0,Ziguinchor,transfer,Free Money,completed
TXN1770849049011_9224,2026-02-08 21:30:49,user_777651393,10298.0,Dakar,payment,Wizall,completed
TXN1770849049115_3963,2026-02-08 21:30:49,user_764603245,38396.0,Saint-Louis,withdrawal,Wizall,completed
TXN1770849049206_2377,2026-02-08 21:30:49,user_709538507,32394.0,Dakar,payment,Free Money,completed
TXN1770849049138_8281,2026-02-08 21:30:49,user_707351705,17393.0,Kaolack,transfer,Orange Money,completed
TXN1770849049030_3423,2026-02-08 21:30:49,user_766768795,31784.0,Thiès,payment,Orange Money,completed
TXN1770849049039_7465,2026-02-08 21:30:49,user_707976304,106374.0,Saint-Louis,withdrawal,Wizall,completed
TXN1770849049060_3901,2026-02-08 21:30:49,user_782248470,46680.0,Thiès,transfer,Orange Money,completed
TXN1770849049116_2132,2026-02-08 21:30:49,user_773070020,6926.0,Dakar,payment,Wizall,completed
TXN1770849049132_5459,2026-02-08 21:30:49,user_779640862,17606.0,Dakar,payment,Wave,completed
TXN1770849049015_3999,2026-02-08 21:30:49,user_762962077,200000.0,Dakar,withdrawal,Wave,completed
TXN1770849049152_3634,2026-02-08 21:30:49,user_702873287,48148.0,Thiès,transfer,Wizall,completed
TXN1770849049044_1895,2026-02-08 21:30:49,user_703765293,13388.0,Saint-Louis,payment,Wizall,completed
TXN1770849049094_3119,2026-02-08 21:30:49,user_762236315,19432.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049046_7089,2026-02-08 21:30:49,user_774610191,26389.0,Saint-Louis,transfer,Wave,completed
TXN1770849049066_1280,2026-02-08 21:30:49,user_756962982,54253.0,Thiès,transfer,Orange Money,completed
TXN1770849049019_2522,2026-02-08 21:30:49,user_755501484,9554.0,Saint-Louis,transfer,Wizall,completed
TXN1770849049194_1302,2026-02-08 21:30:49,user_756323274,18482.0,Saint-Louis,transfer,Orange Money,completed
TXN1770849049158_6443,2026-02-08 21:30:49,user_766987756,49345.0,Ziguinchor,transfer,Wizall,completed
TXN1770849049100_1773,2026-02-08 21:30:49,user_783954480,13753.0,Ziguinchor,transfer,Wave,completed
TXN1770849049062_1183,2026-02-08 21:30:49,user_787555022,11283.0,Thiès,transfer,Free Money,completed
TXN1770849049017_2188,2026-02-08 21:30:49,user_757121835,37262.0,Thiès,transfer,Orange Money,completed
TXN1770849049085_6335,2026-02-08 21:30:49,user_765841463,11171.0,Kaolack,payment,Wizall,completed
TXN1770849049229_1676,2026-02-08 21:30:49,user_704996982,31166.0,Saint-Louis,payment,Wizall,completed
TXN1770849049042_7477,2026-02-08 21:30:49,user_788897013,91247.0,Thiès,withdrawal,Free Money,completed
TXN1770849049045_3512,2026-02-08 21:30:49,user_771440348,53948.0,Kaolack,withdrawal,Orange Money,completed
TXN1770849049049_3011,2026-02-08 21:30:49,user_754536127,223753.0,Thiès,deposit,Free Money,completed
TXN1770849049234_5550,2026-02-08 21:30:49,user_754891268,39282.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049119_7083,2026-02-08 21:30:49,user_753621766,10896.0,Dakar,payment,Orange Money,completed
TXN1770849049018_5400,2026-02-08 21:30:49,user_778972838,93562.0,Saint-Louis,withdrawal,Wave,completed
TXN1770849049052_7266,2026-02-08 21:30:49,user_784204180,10846.0,Saint-Louis,payment,Wizall,completed
TXN1770849049119_3269,2026-02-08 21:30:49,user_761965982,24246.0,Dakar,transfer,Wave,completed
TXN1770849049196_5055,2026-02-08 21:30:49,user_702750066,6595.0,Saint-Louis,payment,Orange Money,completed
TXN1770849049207_5778,2026-02-08 21:30:49,user_709688588,11352.0,Ziguinchor,payment,Wizall,completed
TXN1770849049024_6319,2026-02-08 21:30:49,user_766287423,18123.0,Ziguinchor,payment,Wizall,completed
TXN1770849049094_4068,2026-02-08 21:30:49,user_708565514,109458.0,Ziguinchor,deposit,Wizall,completed
TXN1770849049062_7582,2026-02-08 21:30:49,user_703918610,100000.0,Saint-Louis,transfer,Free Money,completed
TXN1770849049143_3157,2026-02-08 21:30:49,user_774650833,16295.0,Dakar,payment,Wizall,completed
TXN1770849049017_7767,2026-02-08 21:30:49,user_789720112,33222.0,Dakar,transfer,Orange Money,completed
TXN1770849049039_5091,2026-02-08 21:30:49,user_704384602,86097.0,Dakar,transfer,Orange Money,completed
TXN1770849049037_9342,2026-02-08 21:30:49,user_757511503,36081.0,Dakar,payment,Wave,completed
TXN1770849049214_1862,2026-02-08 21:30:49,user_751810616,41542.0,Dakar,transfer,Orange Money,completed
